[3, 0]
[8, 0]
[13, 0]
[18, 0]
[23, 0]
[28, 0]
[33, 0]
[38, 0]
[43, 0]
[48, 0]
[53, 0]
[58, 0]
[63, 0]
[68, 0]
[73, 0]
[78, 0]
[83, 0]
[88, 0]
[93, 0]
[98, 0]
[103, 0]
[108, 0]
[113, 0]
[118, 0]
[123, 0]
[128, 0]
[133, 0]
[138, 0]
[143, 0]
[148, 0]
[153, 0]
[158, 0]
[163, 0]
[168, 0]
[173, 0]
[178, 0]
[183, 0]
[188, 0]
[193, 0]
[198, 0]
[203, 0]
[208, 0]
[213, 0]
[218, 0]
[223, 0]
[228, 0]
[233, 0]
[238, 0]
[243, 0]
[248, 0]
[253, 0]
[258, 0]
[263, 0]
[268, 0]
[273, 0]
[278, 0]
[283, 0]
[288, 0]
[293, 0]
[298, 0]
[303, 0]
[308, 0]
[313, 0]
[318, 0]
[323, 0]
[328, 0]
[333, 0]
[338, 0]
[343, 0]
[348, 0]
[353, 0]
[358, 0]
[363, 0]
[368, 0]
[373, 0]
[378, 0]
[383, 0]
[388, 0]
[393, 0]
[398, 0]
[403, 0]
[408, 0]
[413, 0]
[418, 0]
[423, 0]
[428, 0]
[433, 0]
[438, 0]
[443, 0]
[448, 0]
[453, 0]
[458, 0]
[463, 0]
[468, 0]
[473, 0]
[478, 0]
[483, 0]
[488, 0]
[493, 0]
[498, 0]
[503, 0]
[508, 0]
[513, 0]
[518, 0]
[523, 0]
[528, 0]
[533, 0]
[538, 0]
[543, 0]
[548, 0]
[553, 0]
[558, 0]
[563, 0]
[568, 0]
[573, 0]
[578, 0]
[583, 0]
[588, 0]
[593, 0]
[598, 0]
[603, 0]
[608, 0]
[613, 0]
[618, 0]
[623, 0]
[628, 0]
[633, 0]
[638, 0]
[643, 0]
[648, 0]
[653, 0]
[658, 0]
[663, 0]
[668, 0]
[673, 0]
[678, 0]
[683, 0]
[688, 0]
[693, 0]
[698, 0]
[703, 0]
[708, 0]
[713, 0]
[718, 0]
[723, 0]
[728, 0]
[733, 0]
[738, 0]
[743, 0]
[748, 0]
[753, 0]
[758, 0]
[763, 0]
[768, 0]
[773, 0]
[778, 0]
[783, 0]
[788, 0]
[793, 0]
[798, 0]
[803, 0]
[808, 0]
[813, 0]
[818, 0]
[823, 0]
[828, 0]
[833, 0]
[838, 0]
[843, 0]
[848, 0]
[853, 0]
[858, 0]
[863, 0]
[868, 0]
[873, 0]
[878, 0]
[883, 0]
[888, 0]
[893, 0]
[898, 0]
[903, 0]
[908, 0]
[913, 0]
[918, 0]
[923, 0]
[928, 0]
[933, 0]
[938, 0]
[943, 0]
[948, 0]
[953, 0]
[958, 0]
[963, 0]
[968, 0]
[973, 0]
[978, 0]
[983, 0]
[988, 0]
[993, 0]
[998, 0]
[1003, 0]
[1008, 0]
[1013, 0]
[1018, 0]
[1023, 0]
[1028, 0]
[1033, 0]
[1038, 0]
[1043, 0]
[1048, 0]
[1053, 0]
[1058, 0]
[1063, 0]
[1068, 0]
[1073, 0]
[1078, 0]
[1083, 0]
[1088, 0]
[1093, 0]
[1098, 0]
[1103, 0]
[1108, 0]
[1113, 0]
[1118, 0]
[1123, 0]
[1128, 0]
[1133, 0]
[1138, 0]
[1143, 0]
[1148, 0]
[1153, 0]
[1158, 0]
[1163, 0]
[1168, 0]
[1173, 0]
[1178, 0]
[1183, 0]
[1188, 0]
[1193, 0]
[1198, 0]
[1203, 0]
[1208, 0]
[1213, 0]
[1218, 0]
[1223, 0]
[1228, 0]
[1233, 0]
[1238, 0]
[1243, 0]
[1248, 0]
[1253, 0]
[1258, 0]
[1263, 0]
[1268, 0]
[1273, 0]
[1278, 0]
[1283, 0]
[1288, 0]
[1293, 0]
[1298, 0]
[1303, 0]
[1308, 0]
[1313, 0]
[1318, 0]
[1323, 0]
[1328, 0]
[1333, 0]
[1338, 0]
[1343, 0]
[1348, 0]
[1353, 0]
[1358, 0]
[1363, [5, 6, 9, 10, 12, 15, 16, 18, 20, 30, 36, 45, 48]]
[1368, 0]
[1373, 0]
[1378, 0]
[1383, 0]
[1388, [4, 8, 9, 10, 12, 15, 16, 18, 24, 30, 36, 45, 48]]
[1393, 0]
[1398, [5, 6, 8, 9, 12, 16, 18, 20, 24, 30, 36, 45, 48]]
[1403, 0]
[1408, 0]
[1413, 0]
[1418, [4, 8, 9, 10, 12, 15, 16, 18, 20, 36, 40, 45, 48]]
[1423, 0]
[1428, [5, 6, 9, 10, 12, 15, 16, 18, 20, 24, 40, 48, 60]]
[1433, 0]
[1438, 0]
[1443, 0]
[1448, 0]
[1453, [5, 6, 8, 9, 12, 15, 16, 18, 30, 36, 40, 45, 48]]
[1458, 0]
[1463, [4, 8, 9, 10, 12, 15, 16, 18, 20, 30, 40, 48, 60]]
[1468, [4, 6, 9, 10, 15, 16, 18, 20, 24, 36, 40, 45, 48]]
[1473, 0]
[1478, 0]
[1483, [5, 6, 8, 10, 12, 15, 16, 18, 20, 36, 40, 48, 60]]
[1488, [5, 6, 8, 9, 12, 15, 18, 20, 24, 30, 36, 40, 72]]
[1493, [3, 9, 10, 12, 15, 16, 18, 20, 24, 36, 40, 45, 48]]
[1498, [4, 6, 8, 12, 15, 16, 18, 20, 24, 30, 36, 48, 60]]
[1503, [4, 6, 9, 10, 12, 16, 18, 24, 30, 36, 40, 45, 48]]
[1508, 0]
[1513, [4, 6, 9, 10, 15, 16, 18, 20, 24, 30, 40, 48, 60]]
[1518, 0]
[1523, [4, 5, 9, 12, 15, 16, 18, 24, 30, 36, 40, 45, 48]]
[1528, [4, 8, 9, 10, 12, 15, 16, 18, 20, 30, 36, 45, 80]]
[1533, 0]
[1538, [3, 9, 10, 12, 15, 16, 18, 20, 24, 30, 40, 48, 60]]
[1543, 0]
[1548, 0]
[1553, [4, 5, 10, 12, 15, 16, 18, 20, 24, 36, 40, 48, 60]]
[1558, [4, 6, 8, 12, 15, 16, 18, 20, 24, 30, 36, 40, 80]]
[1563, [5, 6, 8, 9, 12, 15, 16, 20, 24, 30, 40, 45, 80]]
[1568, [4, 6, 8, 10, 15, 16, 18, 20, 30, 36, 40, 48, 60]]
[1573, [5, 6, 8, 9, 10, 15, 16, 20, 30, 40, 45, 48, 60]]
[1578, [3, 9, 10, 12, 15, 16, 18, 20, 24, 30, 36, 48, 72]]
[1583, [4, 6, 9, 10, 12, 16, 18, 20, 30, 36, 45, 48, 60]]
[1588, [5, 6, 8, 9, 12, 15, 18, 20, 24, 30, 32, 40, 96]]
[1593, [3, 8, 10, 12, 15, 16, 18, 20, 30, 36, 40, 48, 60]]
[1598, [5, 6, 8, 9, 10, 12, 20, 24, 30, 36, 40, 45, 72]]
[1603, [3, 9, 10, 12, 15, 16, 18, 20, 24, 30, 36, 45, 80]]
[1608, [4, 5, 10, 12, 15, 16, 18, 20, 24, 30, 45, 48, 72]]
[1613, [5, 6, 8, 9, 10, 15, 16, 20, 30, 36, 45, 48, 72]]
[1618, [4, 6, 9, 10, 12, 16, 18, 20, 30, 36, 40, 48, 72]]
[1623, [5, 6, 8, 10, 12, 15, 16, 18, 20, 32, 36, 48, 96]]
[1628, [4, 5, 8, 12, 15, 16, 20, 24, 30, 36, 45, 48, 60]]
[1633, [3, 8, 9, 12, 15, 16, 18, 24, 30, 36, 45, 48, 60]]
[1638, [4, 5, 9, 12, 15, 16, 18, 20, 30, 36, 40, 48, 72]]
[1643, [3, 6, 10, 15, 16, 18, 20, 24, 30, 36, 40, 48, 60]]
[1648, [3, 8, 9, 10, 16, 18, 20, 24, 30, 36, 45, 48, 60]]
[1653, [4, 6, 9, 10, 15, 16, 18, 20, 24, 30, 32, 48, 96]]
[1658, [5, 6, 8, 9, 10, 16, 18, 20, 24, 30, 45, 48, 90]]
[1663, [3, 8, 9, 12, 15, 16, 18, 20, 36, 40, 45, 48, 60]]
[1668, [3, 8, 9, 12, 15, 16, 18, 24, 30, 36, 40, 48, 72]]
[1673, [4, 5, 10, 12, 15, 16, 18, 20, 24, 30, 40, 48, 90]]
[1678, [3, 9, 10, 12, 15, 16, 18, 20, 24, 30, 32, 48, 96]]
[1683, [3, 8, 9, 10, 16, 18, 20, 24, 30, 36, 40, 48, 72]]
[1688, [4, 5, 8, 12, 15, 16, 20, 24, 30, 36, 40, 45, 80]]
[1693, [3, 8, 9, 12, 15, 16, 18, 24, 30, 36, 40, 45, 80]]
[1698, [4, 5, 8, 10, 15, 16, 20, 30, 36, 40, 45, 48, 60]]
[1703, [3, 8, 9, 10, 15, 16, 18, 30, 36, 40, 45, 48, 60]]
[1708, [3, 8, 9, 10, 16, 18, 20, 24, 30, 36, 40, 45, 80]]
[1713, [3, 6, 9, 15, 16, 18, 20, 24, 36, 40, 45, 48, 60]]
[1718, [4, 6, 9, 10, 12, 16, 18, 20, 30, 32, 40, 48, 96]]
[1723, [3, 8, 10, 12, 15, 16, 18, 20, 24, 36, 40, 60, 80]]
[1728, [4, 6, 9, 10, 12, 15, 18, 20, 32, 36, 40, 45, 96]]
[1733, [3, 8, 10, 12, 15, 16, 18, 20, 30, 32, 36, 48, 96]]
[1738, [3, 6, 10, 12, 15, 16, 24, 30, 36, 40, 45, 48, 60]]
[1743, [3, 8, 9, 10, 15, 16, 20, 24, 36, 40, 45, 48, 72]]
[1748, [3, 6, 9, 12, 16, 18, 24, 30, 36, 40, 45, 48, 60]]
[1753, [4, 5, 8, 12, 15, 16, 18, 24, 30, 36, 40, 60, 80]]
[1758, [4, 6, 8, 9, 12, 16, 20, 24, 30, 40, 48, 60, 72]]
[1763, [4, 5, 8, 12, 15, 16, 20, 24, 30, 32, 40, 48, 96]]
[1768, [3, 8, 9, 12, 15, 16, 18, 24, 30, 32, 40, 48, 96]]
[1773, [3, 5, 10, 15, 16, 20, 24, 30, 36, 40, 45, 48, 60]]
[1778, [3, 8, 9, 10, 12, 16, 24, 30, 36, 40, 45, 48, 72]]
[1783, [3, 5, 9, 16, 18, 20, 24, 30, 36, 40, 45, 48, 60]]
[1788, [3, 8, 9, 10, 15, 16, 20, 24, 30, 40, 48, 60, 72]]
[1793, [3, 8, 9, 10, 15, 18, 20, 24, 32, 36, 40, 45, 96]]
[1798, [3, 6, 9, 15, 16, 18, 20, 24, 30, 36, 48, 60, 72]]
[1803, [3, 8, 9, 12, 15, 16, 18, 20, 32, 36, 45, 48, 96]]
[1808, [3, 8, 9, 10, 12, 18, 20, 30, 36, 40, 45, 48, 80]]
[1813, [3, 8, 9, 10, 15, 16, 20, 24, 30, 40, 45, 60, 80]]
[1818, [4, 5, 9, 10, 12, 16, 20, 24, 36, 45, 48, 60, 72]]
[1823, [3, 6, 9, 15, 16, 18, 20, 24, 30, 36, 45, 60, 80]]
[1828, [3, 8, 9, 10, 12, 18, 24, 30, 32, 36, 40, 45, 96]]
[1833, [3, 6, 9, 15, 16, 18, 20, 24, 30, 40, 45, 48, 90]]
[1838, [3, 8, 9, 10, 15, 18, 20, 24, 30, 32, 40, 60, 96]]
[1843, [3, 6, 9, 12, 15, 18, 24, 30, 36, 40, 45, 48, 80]]
[1848, [3, 6, 10, 12, 16, 18, 20, 30, 32, 36, 40, 48, 96]]
[1853, [3, 5, 12, 15, 16, 18, 20, 24, 30, 45, 48, 60, 72]]
[1858, [3, 6, 9, 10, 18, 20, 24, 30, 36, 40, 45, 48, 80]]
[1863, [3, 6, 9, 12, 16, 18, 20, 30, 36, 40, 48, 60, 72]]
