[1231, [4, 8, 10, 14, 18, 21, 28, 30, 35, 36, 40]]
[1236, [4, 8, 10, 14, 20, 21, 24, 28, 35, 36, 45]]
[1241, [4, 6, 14, 18, 20, 21, 24, 28, 35, 36, 40]]
[1246, [3, 12, 15, 18, 20, 21, 24, 28, 30, 36, 40]]
[1251, [4, 7, 12, 15, 18, 20, 24, 30, 36, 40, 42]]
[1256, [4, 8, 10, 15, 18, 20, 21, 35, 36, 40, 42]]
[1261, [4, 7, 10, 18, 20, 21, 24, 28, 36, 40, 42]]
[1266, [3, 12, 14, 18, 20, 21, 24, 28, 35, 36, 40]]
[1271, [4, 6, 15, 16, 20, 21, 24, 28, 30, 40, 48]]
[1276, [4, 8, 9, 15, 20, 21, 24, 30, 35, 42, 45]]
[1281, [3, 14, 15, 16, 18, 20, 21, 28, 35, 36, 48]]
[1286, [4, 7, 10, 14, 21, 24, 28, 30, 35, 40, 42]]
[1291, [4, 6, 14, 16, 18, 21, 28, 30, 35, 36, 48]]
[1296, [3, 12, 15, 16, 20, 21, 24, 28, 30, 40, 48]]
[1301, [4, 6, 12, 18, 20, 21, 24, 35, 36, 40, 42]]
[1306, [3, 10, 14, 18, 21, 24, 28, 30, 35, 36, 40]]
[1311, [4, 7, 9, 18, 20, 21, 28, 30, 36, 42, 45]]
[1316, [3, 12, 14, 16, 18, 21, 28, 30, 35, 36, 48]]
[1321, [3, 12, 15, 16, 18, 20, 24, 30, 36, 40, 48]]
[1326, [4, 7, 10, 15, 18, 24, 28, 30, 35, 36, 56]]
[1331, [3, 10, 15, 18, 20, 21, 24, 35, 36, 40, 42]]
[1336, [4, 6, 12, 14, 21, 24, 28, 35, 36, 40, 45]]
[1341, [3, 12, 14, 16, 18, 20, 24, 35, 36, 40, 48]]
[1346, [4, 6, 12, 18, 20, 21, 24, 28, 36, 42, 56]]
[1351, [4, 5, 15, 20, 21, 24, 28, 30, 36, 40, 45]]
[1356, [3, 9, 14, 20, 21, 24, 28, 30, 35, 40, 45]]
[1361, [3, 12, 14, 15, 20, 21, 24, 28, 35, 42, 56]]
[1366, [3, 10, 12, 18, 21, 24, 30, 35, 36, 40, 42]]
[1371, [3, 10, 14, 15, 20, 24, 30, 35, 36, 40, 45]]
[1376, [3, 9, 14, 18, 21, 24, 28, 35, 36, 40, 45]]
[1381, [3, 9, 14, 18, 20, 24, 30, 35, 36, 40, 45]]
[1386, [3, 10, 14, 18, 20, 21, 28, 30, 35, 36, 60]]
[1391, [3, 9, 16, 18, 20, 21, 24, 35, 40, 42, 48]]
[1396, [3, 10, 15, 18, 20, 21, 24, 28, 35, 40, 63]]
[1401, [3, 10, 14, 15, 21, 24, 28, 30, 35, 42, 56]]
[1406, [3, 8, 15, 20, 21, 24, 30, 35, 36, 42, 45]]
[1411, [3, 8, 14, 20, 21, 28, 30, 35, 36, 40, 45]]
[1416, [3, 8, 16, 18, 21, 24, 30, 35, 36, 42, 48]]
[1421, [3, 9, 14, 18, 21, 24, 28, 30, 35, 40, 60]]
[1426, [3, 9, 14, 16, 21, 24, 28, 35, 40, 45, 48]]
[1431, [3, 9, 14, 16, 20, 24, 30, 35, 40, 45, 48]]
[1436, [3, 9, 12, 18, 21, 24, 35, 36, 40, 42, 45]]
[1441, [3, 9, 14, 18, 20, 21, 28, 35, 40, 42, 56]]
[1446, [3, 8, 15, 20, 21, 24, 28, 30, 40, 42, 56]]
[1451, [3, 9, 14, 16, 18, 24, 35, 36, 40, 45, 48]]
[1456, [3, 9, 14, 18, 20, 21, 28, 35, 36, 45, 60]]
[1461, [3, 8, 15, 16, 21, 28, 30, 36, 40, 45, 48]]
[1466, [3, 7, 15, 21, 24, 28, 30, 36, 40, 42, 45]]
[1471, [3, 8, 12, 20, 21, 30, 35, 36, 40, 42, 45]]
[1476, [3, 8, 14, 18, 21, 28, 30, 35, 36, 40, 60]]
[1481, [3, 8, 14, 16, 21, 28, 35, 36, 40, 45, 48]]
[1486, [3, 7, 14, 21, 24, 28, 35, 36, 40, 42, 45]]
[1491, [3, 7, 14, 20, 24, 30, 35, 36, 40, 42, 45]]
[1496, [3, 8, 15, 18, 20, 24, 30, 35, 36, 45, 63]]
[1501, [3, 8, 14, 20, 21, 24, 28, 30, 42, 45, 63]]
[1506, [3, 7, 15, 20, 24, 28, 30, 35, 36, 45, 56]]
[1511, [3, 8, 15, 18, 21, 24, 28, 35, 36, 42, 70]]
[1516, [3, 7, 16, 18, 24, 28, 30, 35, 36, 48, 56]]
[1521, [3, 6, 20, 21, 24, 30, 35, 36, 40, 42, 45]]
[1526, [3, 8, 12, 20, 21, 28, 30, 36, 40, 45, 60]]
[1531, [3, 7, 14, 21, 24, 28, 30, 35, 40, 42, 60]]
[1536, [3, 7, 14, 20, 24, 28, 30, 36, 42, 45, 56]]
[1541, [3, 7, 15, 16, 24, 30, 36, 40, 42, 45, 48]]
[1546, [3, 7, 14, 20, 21, 30, 35, 36, 40, 45, 56]]
[1551, [3, 8, 14, 15, 24, 28, 30, 35, 36, 45, 70]]
[1556, [3, 7, 14, 18, 24, 30, 35, 36, 40, 42, 60]]
[1561, [3, 7, 14, 16, 24, 35, 36, 40, 42, 45, 48]]
[1566, [3, 6, 20, 21, 24, 28, 30, 36, 42, 45, 56]]
[1571, [3, 7, 12, 20, 28, 30, 35, 36, 40, 45, 56]]
[1576, [3, 6, 20, 21, 24, 28, 30, 36, 40, 45, 60]]
[1581, [3, 7, 15, 18, 20, 30, 35, 36, 42, 45, 63]]
[1586, [3, 6, 18, 21, 24, 30, 35, 36, 40, 42, 60]]
[1591, [3, 6, 16, 21, 24, 35, 36, 40, 42, 45, 48]]
[1596, [3, 7, 14, 18, 24, 28, 35, 36, 40, 42, 70]]
[1601, [3, 7, 12, 21, 24, 28, 36, 40, 42, 45, 60]]
[1606, [3, 6, 18, 21, 24, 28, 35, 36, 40, 45, 63]]
[1611, [3, 6, 18, 20, 24, 30, 35, 36, 40, 45, 63]]
[1616, [3, 7, 12, 20, 24, 30, 35, 40, 42, 45, 63]]
[1621, [3, 6, 15, 21, 28, 30, 36, 40, 42, 45, 56]]
[1626, [3, 6, 18, 21, 24, 28, 35, 36, 40, 42, 70]]
[1631, [3, 6, 18, 20, 24, 30, 35, 36, 40, 42, 70]]
[1636, [3, 6, 16, 21, 24, 28, 36, 42, 45, 48, 56]]
[1641, [3, 6, 14, 21, 28, 35, 36, 40, 42, 45, 56]]
[1646, [3, 6, 14, 20, 30, 35, 36, 40, 42, 45, 56]]
[1651, [3, 6, 16, 20, 24, 30, 36, 40, 45, 48, 60]]
[1656, [3, 6, 16, 21, 24, 28, 35, 40, 45, 48, 63]]
[1661, [3, 6, 16, 20, 24, 30, 35, 40, 45, 48, 63]]
[1666, [3, 6, 14, 24, 28, 30, 35, 36, 40, 45, 70]]
[1671, [3, 6, 16, 20, 21, 35, 36, 42, 45, 48, 60]]
[1676, [3, 6, 16, 21, 24, 28, 35, 40, 42, 48, 70]]
[1681, [3, 6, 16, 18, 24, 35, 36, 40, 45, 48, 63]]
[1686, [3, 6, 14, 21, 28, 30, 35, 40, 42, 56, 60]]
[1691, [3, 6, 15, 20, 24, 35, 36, 40, 42, 45, 70]]
[1696, [3, 6, 15, 16, 30, 36, 40, 42, 45, 48, 56]]
[1701, [3, 6, 14, 20, 28, 30, 36, 40, 45, 56, 60]]
[1706, [3, 6, 15, 20, 24, 30, 35, 42, 45, 56, 63]]
[1711, [3, 6, 14, 18, 30, 35, 36, 40, 42, 56, 60]]
[1716, [3, 5, 21, 24, 30, 35, 36, 40, 42, 45, 60]]
[1721, [3, 6, 18, 20, 21, 28, 35, 36, 40, 63, 72]]
[1726, [3, 6, 12, 24, 30, 35, 36, 40, 42, 45, 70]]
[1731, [3, 6, 14, 18, 28, 35, 36, 40, 45, 56, 63]]
[1736, [3, 6, 14, 21, 28, 30, 35, 36, 40, 60, 72]]
[1741, [3, 6, 14, 21, 24, 28, 40, 42, 45, 60, 63]]
[1746, [3, 6, 14, 20, 24, 30, 40, 42, 45, 60, 63]]
[1751, [3, 6, 14, 18, 28, 35, 36, 40, 42, 56, 70]]
[1756, [3, 5, 21, 24, 28, 35, 36, 40, 42, 45, 70]]
[1761, [3, 5, 20, 24, 30, 35, 36, 40, 42, 45, 70]]
[1766, [3, 6, 12, 21, 28, 35, 40, 42, 45, 56, 63]]
[1771, [3, 5, 21, 24, 28, 30, 35, 42, 45, 56, 63]]
[1776, [3, 6, 14, 18, 28, 30, 35, 40, 56, 60, 63]]
[1781, [3, 5, 21, 24, 28, 30, 35, 40, 45, 60, 63]]
[1786, [3, 6, 12, 24, 28, 35, 36, 40, 42, 45, 84]]
[1791, [3, 5, 20, 21, 28, 36, 40, 42, 45, 56, 60]]
[1796, [3, 5, 18, 24, 30, 35, 36, 42, 45, 56, 63]]
[1801, [3, 5, 20, 21, 28, 35, 40, 42, 45, 56, 63]]
[1806, [3, 5, 18, 24, 30, 35, 36, 40, 45, 60, 63]]
[1811, [3, 5, 21, 24, 28, 30, 36, 40, 45, 48, 80]]
[1816, [3, 5, 20, 21, 30, 35, 36, 40, 45, 56, 70]]
[1821, [3, 5, 20, 24, 28, 35, 36, 40, 42, 45, 84]]
[1826, [3, 5, 18, 20, 35, 36, 40, 42, 45, 56, 63]]
[1831, [3, 5, 16, 24, 35, 36, 40, 42, 45, 48, 70]]
[1836, [3, 5, 16, 24, 30, 36, 42, 45, 48, 56, 60]]
[1841, [3, 5, 14, 30, 35, 36, 40, 42, 45, 56, 60]]
[1846, [3, 5, 16, 24, 30, 35, 42, 45, 48, 56, 63]]
[1851, [3, 5, 18, 24, 28, 30, 36, 45, 56, 60, 63]]
[1856, [3, 5, 16, 24, 30, 35, 40, 45, 48, 60, 63]]
[1861, [3, 5, 15, 28, 30, 36, 40, 42, 45, 56, 70]]
[1866, [3, 5, 16, 20, 36, 40, 42, 45, 48, 56, 60]]
[1871, [3, 5, 16, 24, 30, 36, 40, 42, 48, 56, 72]]
[1876, [2, 21, 24, 28, 30, 35, 36, 40, 42, 45, 70]]
[1881, [3, 5, 14, 28, 35, 36, 40, 42, 45, 56, 70]]
[1886, [3, 5, 15, 24, 35, 36, 40, 42, 45, 60, 70]]
[1891, [3, 5, 18, 24, 28, 30, 35, 40, 60, 63, 70]]
[1896, [3, 5, 16, 24, 28, 35, 40, 45, 48, 63, 70]]
[1901, [3, 5, 15, 24, 30, 35, 42, 45, 56, 60, 63]]
[1906, [3, 5, 14, 28, 30, 35, 40, 45, 56, 60, 63]]
[1911, [2, 20, 21, 28, 30, 36, 40, 42, 45, 56, 60]]
[1916, [3, 5, 16, 24, 30, 35, 36, 42, 48, 70, 72]]
[1921, [2, 20, 21, 28, 30, 35, 40, 42, 45, 56, 63]]
[1926, [3, 5, 14, 28, 30, 35, 40, 42, 56, 60, 70]]
[1931, [3, 5, 15, 20, 35, 40, 42, 45, 56, 60, 63]]
[1936, [3, 5, 14, 28, 30, 36, 40, 45, 48, 56, 80]]
[1941, [2, 18, 21, 28, 35, 36, 40, 42, 45, 56, 63]]
[1946, [2, 18, 20, 30, 35, 36, 40, 42, 45, 56, 63]]
[1951, [2, 16, 24, 30, 35, 36, 40, 42, 45, 48, 70]]
[1956, [2, 20, 21, 28, 30, 35, 36, 42, 45, 60, 70]]
[1961, [3, 5, 14, 24, 35, 36, 40, 45, 48, 60, 80]]
[1966, [2, 18, 24, 28, 30, 35, 36, 40, 45, 63, 70]]
[1971, [2, 20, 21, 28, 30, 35, 36, 40, 45, 63, 72]]
[1976, [2, 20, 21, 24, 35, 36, 40, 42, 45, 48, 80]]
